date,company,target,oil_price,oil_price_mom,copper_price,copper_price_mom,sp500_pe,rev_growth_cq,ebitda_growth_cq,ebitda_growth_ltm,roic_cq,roic_ltm
2010-12-31,BP,1.456760215,94.43,0.0847788627225734,4.246,0.15553136481153906,,,,,,
2011-01-31,BP,1.565596726,99.56,0.05432595573440646,4.336,0.021196420160150664,,0.120154,0.116858639,0.153952192,0.163992,-0.04566
2011-02-28,BP,1.598577487,101.57,0.020188830855765172,4.4665,0.030096863468634494,,0.120154,0.116858639,0.153952192,0.163992,-0.04566
2011-03-31,BP,1.352920517,108.18,0.0650782711430542,4.3315,-0.03022500839583564,,0.120154,0.116858639,0.153952192,0.163992,-0.04566
2011-04-30,BP,1.414221855,114.58,0.05916065816232208,4.2005,-0.030243564585016758,,0.16775400000000001,0.038582677,0.02436016,0.176896,-0.023332
2011-05-31,BP,1.422667257,104.71,-0.08614068772909766,4.217,0.003928103797167015,,0.16775400000000001,0.038582677,0.02436016,0.176896,-0.023332
2011-06-30,BP,1.295704073,97.96,-0.06446375704326235,4.2895,0.017192316812900232,,0.16775400000000001,0.038582677,0.02436016,0.176896,-0.023332
2011-07-31,BP,1.33491707,97.52,-0.004491629236422989,4.497,0.04837393635621856,,0.374893,0.155455386,0.056695215,0.12888,0.137525
2011-08-31,BP,1.156915193,89.88,-0.07834290401968824,4.23,-0.05937291527685107,,0.374893,0.155455386,0.056695215,0.12888,0.137525
2011-09-30,BP,1.042128133,79.46,-0.11593235425011128,3.2015,-0.24314420803782522,,0.374893,0.155455386,0.056695215,0.12888,0.137525
2011-10-31,BP,1.27757318,93.08,0.17140699723131148,3.669,0.14602530064032493,,0.35088,0.018789625,0.080011486,0.098248,0.145171
2011-11-30,BP,1.259581489,100.36,0.07821229050279332,3.596,-0.01989642954483506,,0.35088,0.018789625,0.080011486,0.098248,0.145171
2011-12-31,BP,1.236974981,98.83,-0.015245117576723755,3.46,-0.03781979977753058,,0.35088,0.018789625,0.080011486,0.098248,0.145171
2012-01-31,BP,1.302679266,98.48,-0.0035414347870079688,3.8185,0.10361271676300565,,0.166423,-0.079411213,0.036091907,0.165008,0.141869
2012-02-29,BP,1.338284036,107.07,0.08722583265637684,3.8985,0.02095063506612549,,0.166423,-0.079411213,0.036091907,0.165008,0.141869
2012-03-31,BP,1.277092397,103.02,-0.037825721490613584,3.8425,-0.014364499166346079,,0.166423,-0.079411213,0.036091907,0.165008,0.141869
2012-04-30,BP,1.164997208,104.87,0.01795767812075333,3.8255,-0.004424202992843185,,0.111908,-0.162918036,-0.031933574,0.113032,0.124927
2012-05-31,BP,0.978479571,86.53,-0.17488318870983122,3.3735,-0.11815448960920139,,0.111908,-0.162918036,-0.031933574,0.113032,0.124927
2012-06-30,BP,1.087974817,84.96,-0.0181439963018607,3.4965,0.03646064917741221,,0.111908,-0.162918036,-0.031933574,0.113032,0.124927
2012-07-31,BP,1.127864367,88.06,0.03648775894538625,3.4175,-0.022594022594022656,,-0.063031,-0.419925978,-0.165400762,-0.072632,0.07492
2012-08-31,BP,1.188921686,96.47,0.09550306609130144,3.454,0.01068032187271406,,-0.063031,-0.419925978,-0.165400762,-0.072632,0.07492
2012-09-30,BP,1.198599344,92.19,-0.04436612418368402,3.758,0.0880138969310944,,-0.063031,-0.419925978,-0.165400762,-0.072632,0.07492
2012-10-31,BP,1.158084856,86.24,-0.06454062262718308,3.5175,-0.06399680681213404,,-0.035447,0.108508712,-0.14550904,0.09398,0.073543
2012-11-30,BP,1.127807706,88.91,0.03096011131725418,3.6295,0.03184079601990053,,-0.035447,0.108508712,-0.14550904,0.09398,0.073543
2012-12-31,BP,1.120258078,91.82,0.03272972668991114,3.6525,0.006336961013913678,,-0.035447,0.108508712,-0.14550904,0.09398,0.073543
2013-01-31,BP,1.198474508,97.49,0.06175125245044666,3.732,0.021765913757700206,,0.019552,-0.001120277,-0.2300314,0.006444,0.035181
2013-02-28,BP,1.088572875,92.05,-0.05580059493281364,3.5475,-0.049437299035369864,,0.019552,-0.001120277,-0.2300314,0.006444,0.035181
2013-03-31,BP,1.141389112,97.23,0.056273764258555126,3.402,-0.041014799154333925,,0.019552,-0.001120277,-0.2300314,0.006444,0.035181
2013-04-30,BP,1.066918614,93.46,-0.03877404093386827,3.278,-0.03644914756025874,,-0.008127,0.047599879,-0.071959783,0.352328,0.095623
2013-05-31,BP,1.045497087,91.97,-0.01594264926171618,3.381,0.031421598535692485,,-0.008127,0.047599879,-0.071959783,0.352328,0.095623
2013-06-30,BP,1.01512899,96.56,0.049907578558225474,3.1385,-0.07172434191067723,,-0.008127,0.047599879,-0.071959783,0.352328,0.095623
2013-07-31,BP,1.011643072,105.03,0.08771748135874069,3.0985,-0.012744941851202785,,-0.0027800000000000004,0.316951198,0.094757654,0.014524,0.118417
2013-08-31,BP,1.005593036,107.65,0.024945253737027606,3.2955,0.0635791512021946,,-0.0027800000000000004,0.316951198,0.094757654,0.014524,0.118417
2013-09-30,BP,1.015416859,102.33,-0.049419414770088266,3.3805,0.025792747686238737,,-0.0027800000000000004,0.316951198,0.094757654,0.014524,0.118417
2013-10-31,BP,1.117851481,96.38,-0.05814521645656212,3.3395,-0.01212838337524036,,0.049988000000000005,-0.141471879,0.025854266,0.05034,0.105402
2013-11-30,BP,1.12303939,92.72,-0.03797468354430378,3.2255,-0.03413684683335838,,0.049988000000000005,-0.141471879,0.025854266,0.05034,0.105402
2013-12-31,BP,1.167843352,98.42,0.0614754098360657,3.348,0.03797860796775687,,0.049988000000000005,-0.141471879,0.025854266,0.05034,0.105402
2014-01-31,BP,1.11817059,97.49,-0.009449298922983185,3.1895,-0.047341696535245004,,-0.016281,-0.370309951,0.055500685,-0.002928,0.103697
2014-02-28,BP,1.20438071,102.59,0.05231305774951278,3.172,-0.0054867534096252335,,-0.016281,-0.370309951,0.055500685,-0.002928,0.103697
2014-03-31,BP,1.146857025,101.58,-0.00984501413393124,3.0505,-0.0383039092055486,,-0.016281,-0.370309951,0.055500685,-0.002928,0.103697
2014-04-30,BP,1.205740901,99.74,-0.01811380192951373,3.0245,-0.008523192919193456,,-0.025472,-0.120461095,-0.123806333,0.046396,0.026983
2014-05-31,BP,1.200659781,102.71,0.029777421295367867,3.1,0.024962803769218,,-0.025472,-0.120461095,-0.123806333,0.046396,0.026983
2014-06-30,BP,1.229568776,105.37,0.025898159867588477,3.2025,0.03306451612903216,,-0.025472,-0.120461095,-0.123806333,0.046396,0.026983
2014-07-31,BP,1.140282862,98.17,-0.06833064439593817,3.228,0.007962529274004648,,-0.007962,0.117192615,-0.142807819,0.038924,0.033183
2014-08-31,BP,1.110403053,95.96,-0.022511969033309653,3.1755,-0.016263940520446107,,-0.007962,0.117192615,-0.142807819,0.038924,0.033183
2014-09-30,BP,1.067097874,91.16,-0.05002084201750723,3.0175,-0.04975594394583527,,-0.007962,0.117192615,-0.142807819,0.038924,0.033183
2014-10-31,BP,1.050464659,80.54,-0.11649846423870114,3.035,0.0057995028997515075,,-0.027919,-0.088693378,-0.13061821,0.003668,0.021732
2014-11-30,BP,0.950048419,66.15,-0.17866898435559975,2.8565,-0.05881383855024713,,-0.027919,-0.088693378,-0.13061821,0.003668,0.021732
2014-12-31,BP,1.039582672,53.27,-0.19470899470899472,2.832,-0.008576929809207101,,-0.027919,-0.088693378,-0.13061821,0.003668,0.021732
2015-01-31,BP,1.058995749,48.24,-0.09442462924723105,2.4925,-0.11987994350282472,,-0.204179,-0.370466321,-0.117359413,-0.141872,-0.012024
2015-02-28,BP,1.130177282,49.76,0.031509121061359835,2.6895,0.07903711133400182,,-0.204179,-0.370466321,-0.117359413,-0.141872,-0.012024
2015-03-31,BP,1.078863303,47.6,-0.04340836012861726,2.7435,0.020078081427774785,,-0.204179,-0.370466321,-0.117359413,-0.141872,-0.012024
2015-04-30,BP,1.190630795,59.63,0.2527310924369748,2.8955,0.0554036814288319,,-0.398572,-0.314001747,-0.159783301,0.02134,-0.018588
2015-05-31,BP,1.143921845,60.3,0.01123595505617958,2.642,-0.08754964600241766,,-0.398572,-0.314001747,-0.159783301,0.02134,-0.018588
2015-06-30,BP,1.1472327,59.47,-0.013764510779436079,2.533,-0.04125662376987127,,-0.398572,-0.314001747,-0.159783301,0.02134,-0.018588
2015-07-31,BP,1.061436258,47.12,-0.207667731629393,2.425,-0.04263718910382952,,-0.341423,-0.281879981,-0.257598761,-0.18014,-0.071867
2015-08-31,BP,0.963388398,49.2,0.04414261460101887,2.3665,-0.02412371134020619,,-0.341423,-0.281879981,-0.257598761,-0.18014,-0.071867
2015-09-30,BP,0.91988478,45.09,-0.08353658536585362,2.3545,-0.005070779632368461,,-0.341423,-0.281879981,-0.257598761,-0.18014,-0.071867
2015-10-31,BP,1.074678953,46.59,0.03326679973386559,2.3355,-0.008069653854321346,,-0.404563,-0.421265492,-0.342446636,-0.041224,-0.084749
2015-11-30,BP,1.041847524,41.65,-0.10603133719682345,2.083,-0.10811389424106188,,-0.404563,-0.421265492,-0.342446636,-0.041224,-0.084749
2015-12-31,BP,0.986756959,37.04,-0.11068427370948375,2.163,0.038406144983197166,,-0.404563,-0.421265492,-0.342446636,-0.041224,-0.084749
2016-01-31,BP,1.020112167,33.62,-0.0923326133909288,2.086,-0.035598705501618144,,-0.339064,-0.310442387,-0.332273178,-0.1244,-0.082841
2016-02-29,BP,0.921923456,33.75,0.003866745984533182,2.147,0.029242569511025884,,-0.339064,-0.310442387,-0.332273178,-0.1244,-0.082841
2016-03-31,BP,0.968280527,38.34,0.13600000000000012,2.208,0.02841173730787161,,-0.339064,-0.310442387,-0.332273178,-0.1244,-0.082841
2016-04-30,BP,1.086682883,45.92,0.19770474700052154,2.2985,0.04098731884057982,,-0.302029,-0.431141538,-0.362170978,-0.0444,-0.098059
2016-05-31,BP,1.016180409,49.1,0.06925087108013939,2.1185,-0.07831194257124219,,-0.302029,-0.431141538,-0.362170978,-0.0444,-0.098059
2016-06-30,BP,1.198855574,48.33,-0.01568228105906322,2.2205,0.048147274014632924,,-0.302029,-0.431141538,-0.362170978,-0.0444,-0.098059
2016-07-31,BP,1.161420633,41.6,-0.1392509828264018,2.2435,0.010358027471290221,,-0.253629,-0.141668027,-0.334376695,-0.068752,-0.068662
2016-08-31,BP,1.143228548,44.7,0.07451923076923084,2.0905,-0.06819701359482955,,-0.253629,-0.141668027,-0.334376695,-0.068752,-0.068662
2016-09-30,BP,1.213154125,48.24,0.07919463087248313,2.235,0.06912221956469744,,-0.253629,-0.141668027,-0.334376695,-0.068752,-0.068662
2016-10-31,BP,1.22666088,46.86,-0.028606965174129417,2.2285,-0.002908277404921722,,-0.16237500000000002,-0.190486925,-0.271464403,0.012172,-0.055542
2016-11-30,BP,1.208028056,49.44,0.055057618437900135,2.635,0.18240969261835316,,-0.16237500000000002,-0.190486925,-0.271464403,0.012172,-0.055542
2016-12-31,BP,1.32768523,53.72,0.08656957928802589,2.521,-0.04326375711574948,,-0.16237500000000002,-0.190486925,-0.271464403,0.012172,-0.055542
2017-01-31,BP,1.225556929,52.81,-0.016939687267311876,2.7655,0.0969853232844109,,0.037266,0.578888474,-0.168911652,-0.017828,-0.029262
2017-02-28,BP,1.155388856,54.01,0.022722969134633564,2.766,0.00018079913216428878,,0.037266,0.578888474,-0.168911652,-0.017828,-0.029262
2017-03-31,BP,1.159386644,50.6,-0.06313645621181252,2.7295,-0.013195950831525693,,0.037266,0.578888474,-0.168911652,-0.017828,-0.029262
2017-04-30,BP,1.152669456,49.33,-0.02509881422924909,2.668,-0.022531599193991503,,0.43890500000000005,0.859221942,0.172979723,0.00366,-0.017086
2017-05-31,BP,1.214131726,48.32,-0.020474356375430713,2.6445,-0.008808095952024142,,0.43890500000000005,0.859221942,0.172979723,0.00366,-0.017086
2017-06-30,BP,1.178319533,46.04,-0.04718543046357615,2.756,0.04216297976933259,,0.43890500000000005,0.859221942,0.172979723,0.00366,-0.017086
2017-07-31,BP,1.195018956,50.17,0.0897046046915726,2.9615,0.07456458635703922,,0.216092,0.046586804,0.25217882,-0.034768,-0.009527
2017-08-31,BP,1.181108815,47.23,-0.0586007574247559,3.146,0.062299510383251766,,0.216092,0.046586804,0.25217882,-0.034768,-0.009527
2017-09-30,BP,1.310538334,51.67,0.09400804573364407,3.0135,-0.04211697393515568,,0.216092,0.046586804,0.25217882,-0.034768,-0.009527
2017-10-31,BP,1.36279796,54.38,0.05244822914650671,3.172,0.052596648415463854,,0.27189,0.946254525,0.547206038,0.002272,-0.011639
2017-11-30,BP,1.341281281,57.4,0.05553512320706133,3.122,-0.015762925598991284,,0.27189,0.946254525,0.547206038,0.002272,-0.011639
2017-12-31,BP,1.408938533,60.42,0.052613240418118545,3.3745,0.08087764253683538,,0.27189,0.946254525,0.547206038,0.002272,-0.011639
2018-01-31,BP,1.443201544,64.73,0.071333995365773,3.3005,-0.02192917469254696,,0.316324,0.57902197,0.591175202,-0.038804,-0.017303
2018-02-28,BP,1.310652302,61.64,-0.04773675266491584,3.2415,-0.017876079381911936,,0.316324,0.57902197,0.591175202,-0.038804,-0.017303
2018-03-31,BP,1.368807548,64.94,0.05353666450356909,3.146,-0.02946166898041025,,0.316324,0.57902197,0.591175202,-0.038804,-0.017303
2018-04-30,BP,1.480201465,68.57,0.05589775177086542,3.197,0.016211061665607263,,0.224009,0.208339606,0.379093582,0.015592,-0.013942
2018-05-31,BP,1.520660896,67.04,-0.02231296485343426,3.1915,-0.001720362840162637,,0.224009,0.208339606,0.379093582,0.015592,-0.013942
2018-06-30,BP,1.517868462,74.15,0.1060560859188544,3.063,-0.04026319912266951,,0.224009,0.208339606,0.379093582,0.015592,-0.013942
2018-07-31,BP,1.504411788,68.76,-0.07269049224544843,2.942,-0.03950375448906296,,0.33373600000000003,0.440043605,0.47914476,0.026264,0.001267
2018-08-31,BP,1.430305812,69.8,0.015125072716695609,2.761,-0.06152277362338543,,0.33373600000000003,0.440043605,0.47914476,0.026264,0.001267
2018-09-30,BP,1.543886453,73.25,0.04942693409742116,2.867,0.03839188699746465,,0.33373600000000003,0.440043605,0.47914476,0.026264,0.001267
2018-10-31,BP,1.428634425,65.31,-0.10839590443686009,2.7305,-0.047610742936867734,,0.326478,0.33066247,0.362959476,0.047048,0.0123
2018-11-30,BP,1.329029292,50.93,-0.22018067677231667,2.805,0.027284380150155663,,0.326478,0.33066247,0.362959476,0.047048,0.0123
2018-12-31,BP,1.277527883,45.41,-0.10838405654820349,2.656,-0.05311942959001781,,0.326478,0.33066247,0.362959476,0.047048,0.0123
2019-01-31,BP,1.396334196,53.79,0.18454085003303233,2.822,0.0625,,0.121625,0.048473968,0.258249419,-0.023096,0.016203
2019-02-28,BP,1.448162655,57.22,0.06376649934932144,2.9675,0.05155917788802267,,0.121625,0.048473968,0.258249419,-0.023096,0.016203
2019-03-31,BP,1.490913356,60.14,0.0510311080041943,2.9565,-0.0037068239258634117,,0.121625,0.048473968,0.258249419,-0.023096,0.016203
2019-04-30,BP,1.465392062,63.91,0.06268706351845688,2.9405,-0.005411804498562489,,-0.028126,0.18587268,0.237575357,0.03456,0.0206
2019-05-31,BP,1.364437866,53.5,-0.16288530746362062,2.653,-0.09777248767216462,,-0.028126,0.18587268,0.237575357,0.03456,0.0206
2019-06-30,BP,1.400117231,58.47,0.09289719626168225,2.731,0.02940067847719563,,-0.028126,0.18587268,0.237575357,0.03456,0.0206
2019-07-31,BP,1.330574884,58.58,0.0018813066529843603,2.6925,-0.01409740021969974,,-0.03475,0.072546051,0.158192282,0.000952,0.014629
2019-08-31,BP,1.236191993,55.1,-0.05940594059405935,2.566,-0.04698235840297127,,-0.03475,0.072546051,0.158192282,0.000952,0.014629
2019-09-30,BP,1.320887554,54.07,-0.01869328493647915,2.594,0.010911925175370207,,-0.03475,0.072546051,0.158192282,0.000952,0.014629
2019-10-31,BP,1.312500383,54.18,0.002034399852043567,2.6505,0.021781033153431162,,-0.140046,-0.173655914,0.023452953,-0.05388,-0.010668
2019-11-30,BP,1.291111672,55.17,0.0182724252491695,2.666,0.005847953216374213,,-0.140046,-0.173655914,0.023452953,-0.05388,-0.010668
2019-12-31,BP,1.302124514,61.06,0.10676092079028465,2.803,0.05138784696174037,,-0.140046,-0.173655914,0.023452953,-0.05388,-0.010668
2020-01-31,BP,1.239264371,51.56,-0.15558467081559124,2.52,-0.10096325365679626,,-0.058882000000000004,-0.109303653,0.048787245,-0.046528,-0.016902
2020-02-29,BP,1.073401285,44.76,-0.13188518231186974,2.5435,0.009325396825396792,,-0.058882000000000004,-0.109303653,0.048787245,-0.046528,-0.016902
2020-03-31,BP,0.932789221,20.48,-0.5424486148346738,2.24,-0.11932376646353438,,-0.058882000000000004,-0.109303653,0.048787245,-0.046528,-0.016902
2020-04-30,BP,0.910254316,21.85,0.06689453125,2.3455,0.047098214285714146,,-0.53306,-0.824036138,-0.287492203,-0.14904,-0.062457
2020-05-31,BP,0.885042732,36.2,0.6567505720823799,2.4265,0.034534214453208145,,-0.53306,-0.824036138,-0.287492203,-0.14904,-0.062457
2020-06-30,BP,1.143481194,39.34,0.08674033149171279,2.72,0.1209561096229137,,-0.53306,-0.824036138,-0.287492203,-0.14904,-0.062457
2020-07-31,BP,1.080897999,40.27,0.02364006100660898,2.859,0.05110294117647052,,-0.7076560000000001,-0.413010234,-0.39812352,-0.450132,-0.170992
2020-08-31,BP,1.026460758,42.61,0.058107772535386015,3.048,0.06610703043022048,,-0.7076560000000001,-0.413010234,-0.39812352,-0.450132,-0.170992
2020-09-30,BP,0.867866902,40.22,-0.0560901196902136,3.0285,-0.006397637795275579,,-0.7076560000000001,-0.413010234,-0.39812352,-0.450132,-0.170992
2020-10-31,BP,0.769486163,35.79,-0.11014420686225757,3.0435,0.004952947003467045,,-0.614841,-0.3741054,-0.456500399,-0.036344,-0.170711
2020-11-30,BP,0.972296469,45.34,0.2668343112601286,3.4205,0.12387054378183016,,-0.614841,-0.3741054,-0.456500399,-0.036344,-0.170711
2020-12-31,BP,0.974910017,48.52,0.07013674459638297,3.519,0.028796959508843756,,-0.614841,-0.3741054,-0.456500399,-0.036344,-0.170711
2021-01-31,BP,1.0574821,52.2,0.07584501236603458,3.556,0.010514350667803374,,-0.6116320000000001,-0.878404358,-0.576174684,0.007208,-0.154174
2021-02-28,BP,1.161707383,61.5,0.17816091954022983,4.0925,0.15087176602924646,,-0.6116320000000001,-0.878404358,-0.576174684,0.007208,-0.154174
2021-03-31,BP,1.087148577,59.16,-0.03804878048780491,3.9955,-0.023701893708002575,,-0.6116320000000001,-0.878404358,-0.576174684,0.007208,-0.154174
2021-04-30,BP,1.122905059,63.58,0.07471264367816088,4.468,0.11825804029533238,,0.114429,4.44358209,-0.179714857,0.086496,-0.099041
2021-05-31,BP,1.164742308,66.32,0.043095312991506596,4.6775,0.046888988361683204,,0.114429,4.44358209,-0.179714857,0.086496,-0.099041
2021-06-30,BP,1.131008687,73.47,0.10781061519903501,4.289,-0.08305718866916101,,0.114429,4.44358209,-0.179714857,0.086496,-0.099041
2021-07-31,BP,1.035144171,73.95,0.006533278889342631,4.4825,0.04511541151783649,,0.71123,0.084368737,-0.023989899,0.048892,0.051355
2021-08-31,BP,1.04138819,68.5,-0.0736984448951995,4.36,-0.02732849972113771,,0.71123,0.084368737,-0.023989899,0.048892,0.051355
2021-09-30,BP,1.224526938,75.03,0.09532846715328458,4.089,-0.062155963302752304,,0.71123,0.084368737,-0.023989899,0.048892,0.051355
2021-10-31,BP,1.284465889,83.57,0.11382113821138207,4.368,0.06823184152604544,,0.36863799999999997,-0.438461538,0.015352486,-0.087976,0.014206
2021-11-30,BP,1.158205435,66.18,-0.20808902716285738,4.278,-0.020604395604395753,,0.36863799999999997,-0.438461538,0.015352486,-0.087976,0.014206
2021-12-31,BP,1.222056546,75.21,0.13644605621033534,4.4635,0.04336138382421706,,0.36863799999999997,-0.438461538,0.015352486,-0.087976,0.014206
2022-01-31,BP,1.343058705,88.15,0.17205158888445693,4.3245,-0.03114148090063862,,0.8303489999999999,13.14492754,0.742123122,0.057908,0.019901
2022-02-28,BP,1.256973315,95.72,0.08587634713556436,4.4545,0.030061278760550536,,0.8303489999999999,13.14492754,0.742123122,0.057908,0.019901
2022-03-31,BP,1.505112509,100.28,0.04763894692854165,4.751,0.06656190369289483,,0.8303489999999999,13.14492754,0.742123122,0.057908,0.019901
2022-04-30,BP,1.476829501,104.69,0.04397686477861984,4.4085,-0.07209008629762159,,0.42174300000000003,0.191818381,0.284748691,-0.557524,-0.139112
2022-05-31,BP,1.648205984,114.67,0.0953290667685549,4.296,-0.025518883974140816,,0.42174300000000003,0.191818381,0.284748691,-0.557524,-0.139112
2022-06-30,BP,1.359668655,105.76,-0.07770122961541814,3.71,-0.13640595903165742,,0.42174300000000003,0.191818381,0.284748691,-0.557524,-0.139112
2022-07-31,BP,1.399440371,98.62,-0.06751134644478063,3.5735,-0.036792452830188616,,0.858951,2.144520421,0.835207483,0.226008,-0.100074
2022-08-31,BP,1.452894992,89.55,-0.09196917460961274,3.5185,-0.015391073177557058,,0.858951,2.144520421,0.835207483,0.226008,-0.100074
2022-09-30,BP,1.521164291,78.72,-0.12093802345058624,3.4125,-0.03012647434986493,,0.858951,2.144520421,0.835207483,0.226008,-0.100074
2022-10-31,BP,1.750471035,86.53,0.09921239837398388,3.375,-0.010989010989011061,,0.517922,0.445760829,1.117293902,-0.097764,-0.105996
2022-11-30,BP,1.868458504,80.55,-0.06910897954466666,3.7295,0.10503703703703704,,0.517922,0.445760829,1.117293902,-0.097764,-0.105996
2022-12-31,BP,1.816834272,80.26,-0.003600248292985664,3.8105,0.021718729052151886,,0.517922,0.445760829,1.117293902,-0.097764,-0.105996
2023-01-31,BP,1.61689297,78.87,-0.017318714178918504,4.226,0.10904080829287488,,0.360315,1.029899404,1.208005406,0.324568,-0.04583
2023-02-28,BP,1.757318143,77.05,-0.02307594776214028,4.0895,-0.03230004732607661,,0.360315,1.029899404,1.208005406,0.324568,-0.04583
2023-03-31,BP,1.565809468,75.67,-0.017910447761193993,4.0945,0.0012226433549333837,,0.360315,1.029899404,1.208005406,0.324568,-0.04583
2023-04-30,BP,1.649229424,76.78,0.014668957314655673,3.8905,-0.04982293320307729,,0.142657,0.459372412,1.31693038,0.198964,0.148247
2023-05-31,BP,1.373437615,68.09,-0.11318051575931232,3.637,-0.06515871995887412,,0.142657,0.459372412,1.31693038,0.198964,0.148247
2023-06-30,BP,1.458880173,70.64,0.037450433250110216,3.7595,0.03368160571899925,,0.142657,0.459372412,1.31693038,0.198964,0.148247
2023-07-31,BP,1.529147647,81.8,0.15798414496036228,4.008,0.06609921532118634,,-0.274858,-0.439788422,0.385126342,0.049316,0.12916
2023-08-31,BP,1.516969664,83.63,0.022371638141809314,3.7725,-0.05875748502994016,,-0.274858,-0.439788422,0.385126342,0.049316,0.12916
2023-09-30,BP,1.570622909,90.79,0.0856152098529237,3.7375,-0.009277667329357198,,-0.274858,-0.439788422,0.385126342,0.049316,0.12916
2023-10-31,BP,1.433516712,81.02,-0.10761097037118639,3.649,-0.02367892976588626,,-0.021133000000000002,2.270678617,0.574144087,0.098312,0.152627
2023-11-30,BP,1.414616985,75.96,-0.06245371513206621,3.829,0.04932858317347222,,-0.021133000000000002,2.270678617,0.574144087,0.098312,0.152627
2023-12-31,BP,1.399642494,71.65,-0.05674038967877815,3.8905,0.016061634891616494,,-0.021133000000000002,2.270678617,0.574144087,0.098312,0.152627
2024-01-31,BP,1.420687534,75.85,0.0586182833217026,3.906,0.003984063745019917,,-0.262591,-0.724911669,-0.205062197,0.010028,0.07267
2024-02-29,BP,1.408558871,78.26,0.03177323665128551,3.847,-0.015104966717869983,,-0.262591,-0.724911669,-0.205062197,0.010028,0.07267
2024-03-31,BP,1.508676674,83.17,0.06273958599539986,4.007,0.041590850012997116,,-0.262591,-0.724911669,-0.205062197,0.010028,0.07267
2024-04-30,BP,1.555235618,81.93,-0.014909222075267459,4.5645,0.1391315198402796,,-0.13053800000000002,-0.387098808,-0.350901455,0.028064,0.030259
2024-05-31,BP,1.499023732,76.99,-0.060295374099841426,4.602,0.008215576733486829,,-0.13053800000000002,-0.387098808,-0.350901455,0.028064,0.030259
2024-06-30,BP,1.432214488,81.54,0.059098584231718654,4.3915,-0.04574098218166023,,-0.13053800000000002,-0.387098808,-0.350901455,0.028064,0.030259
2024-07-31,BP,1.450747365,77.91,-0.04451802796173665,4.1765,-0.04895821473300688,,-0.023585,-0.176668065,-0.288790151,-0.003476,0.017363
2024-08-31,BP,1.383537197,73.55,-0.055962007444487205,4.167,-0.0022746318687896228,,-0.023585,-0.176668065,-0.288790151,-0.003476,0.017363
2024-09-30,BP,1.312446747,68.17,-0.07314751869476543,4.553,0.09263258939284857,,-0.023585,-0.176668065,-0.288790151,-0.003476,0.017363
2024-10-31,BP,1.215961326,69.26,0.015989438169282666,4.34,-0.04678234131341974,,-0.112734,-0.3634513,-0.47139569,-0.029452,-0.015098
2024-11-30,BP,1.207110343,68.0,-0.018192318798729512,4.0805,-0.05979262672811059,,-0.112734,-0.3634513,-0.47139569,-0.029452,-0.015098
2024-12-31,BP,1.34554824,71.72,0.05470588235294116,4.0265,-0.013233672344075353,,-0.112734,-0.3634513,-0.47139569,-0.029452,-0.015098
2025-01-31,BP,1.402441877,72.53,0.011293920803123303,4.279,0.06270954923630923,,-0.129156,-0.789324437,-0.389442457,-0.052536,-0.030975
2025-02-28,BP,1.491772026,69.76,-0.0381910933406866,4.548,0.06286515541014248,,-0.129156,-0.789324437,-0.389442457,-0.052536,-0.030975
2025-03-31,BP,1.55863787,71.48,0.024655963302752326,5.034,0.10686015831134554,,-0.129156,-0.789324437,-0.389442457,-0.052536,-0.030975
2025-04-30,BP,1.25342152,58.21,-0.18564633463905988,4.609,-0.08442590385379412,,-0.040838,-0.154835391,-0.330440043,-0.015252,-0.041839
2025-05-31,BP,1.328279906,60.79,0.044322281394949314,4.6775,0.01486222607940979,,-0.040838,-0.154835391,-0.330440043,-0.015252,-0.041839
2025-06-30,BP,1.338929085,65.11,0.07106431978943917,5.0825,0.08658471405665402,,-0.040838,-0.154835391,-0.330440043,-0.015252,-0.041839
2025-07-31,BP,1.430367527,69.26,0.06373828904930123,4.3545,-0.14323659616330542,,-0.013380000000000001,0.236238532,-0.248383102,0.042888,-0.029341
2025-08-31,BP,1.567398071,64.01,-0.07580132832803932,4.5185,0.037662188540590336,,-0.013380000000000001,0.236238532,-0.248383102,0.042888,-0.029341
2025-09-30,BP,1.554803517,61.96,-0.03202624589907832,4.8565,0.07480358526059505,,-0.013380000000000001,0.236238532,-0.248383102,0.042888,-0.029341
2025-10-31,BP,1.576440205,60.98,-0.015816655907036847,5.089,0.0478739833213222,,0.024627,0.165805658,-0.095762471,-0.003304,-0.023582
2010-12-31,COP,1.42112426,94.43,0.0847788627225734,4.246,0.15553136481153906,,,,,,
2011-01-31,COP,1.490076786,99.56,0.05432595573440646,4.336,0.021196420160150664,,0.210671,-0.021848739,0.047150709,0.050588,0.084081
2011-02-28,COP,1.623737466,101.57,0.020188830855765172,4.4665,0.030096863468634494,,0.210671,-0.021848739,0.047150709,0.050588,0.084081
2011-03-31,COP,1.613254418,108.18,0.0650782711430542,4.3315,-0.03022500839583564,,0.210671,-0.021848739,0.047150709,0.050588,0.084081
2011-04-30,COP,1.593659417,114.58,0.05916065816232208,4.2005,-0.030243564585016758,,-0.619221,-0.052869211,0.117457036,0.08494,0.090726
2011-05-31,COP,1.479119565,104.71,-0.08614068772909766,4.217,0.003928103797167015,,-0.619221,-0.052869211,0.117457036,0.08494,0.090726
2011-06-30,COP,1.473582547,97.96,-0.06446375704326235,4.2895,0.017192316812900232,,-0.619221,-0.052869211,0.117457036,0.08494,0.090726
